Site,MedianLogRho,MedianRho,rho_T1s,rho_T10s,rho_T100s,Nperiods,Lat,Lon
Orapa Botswana Africa,8.155350991507929,143004923.99750784,65390920.898061566,197328393.0739305,184253368.31948322,88,-21.896108333333338,26.468055555555555
Orapa Botswana Africa,8.155350991507929,143004923.99750784,65390920.898061566,197328393.0739305,184253368.31948322,88,-22.960555555555555,27.935277777777777
Orapa Botswana Africa,8.155350991507929,143004923.99750784,65390920.898061566,197328393.0739305,184253368.31948322,88,-21.638055555555557,25.79638888888889
Otjiwarongo Namibia Africa,6.756662715923806,5710349.84210407,7153774.245267429,3598156.8469444853,1570816.5157219935,80,-20.086227777777776,16.718441666666664
Otjiwarongo Namibia Africa,6.756662715923806,5710349.84210407,7153774.245267429,3598156.8469444853,1570816.5157219935,80,-20.52431111111111,16.15491388888889
Otjiwarongo Namibia Africa,6.756662715923806,5710349.84210407,7153774.245267429,3598156.8469444853,1570816.5157219935,80,-20.69922777777778,16.607802777777778
Otjiwarongo Namibia Africa,6.756662715923806,5710349.84210407,7153774.245267429,3598156.8469444853,1570816.5157219935,80,-20.258144444444444,16.33735833333333
Otjiwarongo Namibia Africa,6.756662715923806,5710349.84210407,7153774.245267429,3598156.8469444853,1570816.5157219935,80,-20.101172222222225,16.220913888888887
Otjiwarongo Namibia Africa,6.756662715923806,5710349.84210407,7153774.245267429,3598156.8469444853,1570816.5157219935,80,-20.388394444444444,16.487525
Otjiwarongo Namibia Africa,6.756662715923806,5710349.84210407,7153774.245267429,3598156.8469444853,1570816.5157219935,80,-20.524283333333333,16.154941666666666
Otjiwarongo Namibia Africa,6.756662715923806,5710349.84210407,7153774.245267429,3598156.8469444853,1570816.5157219935,80,-20.25817222222222,16.33735833333333
Otjiwarongo Namibia Africa,6.756662715923806,5710349.84210407,7153774.245267429,3598156.8469444853,1570816.5157219935,80,-20.69922777777778,16.607802777777778
Otjiwarongo Namibia Africa,6.756662715923806,5710349.84210407,7153774.245267429,3598156.8469444853,1570816.5157219935,80,-20.1012,16.22088611111111
Otjiwarongo Namibia Africa,6.756662715923806,5710349.84210407,7153774.245267429,3598156.8469444853,1570816.5157219935,80,-20.301755555555555,16.264802777777778
Otjiwarongo Namibia Africa,6.756662715923806,5710349.84210407,7153774.245267429,3598156.8469444853,1570816.5157219935,80,-20.57722777777778,16.597997222222222
Otjiwarongo Namibia Africa,6.756662715923806,5710349.84210407,7153774.245267429,3598156.8469444853,1570816.5157219935,80,-20.279755555555553,16.632025
Otjiwarongo Namibia Africa,6.756662715923806,5710349.84210407,7153774.245267429,3598156.8469444853,1570816.5157219935,80,-20.38842222222222,16.487525
Otjiwarongo Namibia Africa,6.756662715923806,5710349.84210407,7153774.245267429,3598156.8469444853,1570816.5157219935,80,-20.49311666666667,16.584608333333332
Otjiwarongo Namibia Africa,6.756662715923806,5710349.84210407,7153774.245267429,3598156.8469444853,1570816.5157219935,80,-20.39342222222222,16.35494166666667
Otjiwarongo Namibia Africa,6.756662715923806,5710349.84210407,7153774.245267429,3598156.8469444853,1570816.5157219935,80,-20.086227777777776,16.718441666666664
Otjiwarongo Namibia Africa,6.756662715923806,5710349.84210407,7153774.245267429,3598156.8469444853,1570816.5157219935,80,-20.142227777777777,16.45660833333333
Otjiwarongo Namibia Africa,6.756662715923806,5710349.84210407,7153774.245267429,3598156.8469444853,1570816.5157219935,80,-20.226588888888887,16.525802777777777
PRIDE.ZAM001A RH ZAM00.2011-2012,7.037120085165629,10892312.310091732,7218013.582862408,5910910.994489575,18937438.384894136,84,,
PRIDE.ZAM002A RH ZAM00.2011-2012,7.171025488263742,14826050.950491078,7472804.879535273,70653675.27289592,6835415.48968674,84,,
PRIDE.ZAM003A RH ZAM00.2011-2012,7.313990582449713,20605852.2959053,8849985.80188344,17090827.094493803,34266871.131829955,84,,
PRIDE.ZAM004A RH ZAM00.2011-2012,7.57575056956793,37648750.700283624,24522254.317118347,43479169.214459546,39165695.44529266,60,,
PRIDE.ZAM006A RH ZAM00.2011-2012,7.168413252698533,14737141.474246236,6144368.662100864,35349619.94306986,9419980.577295627,84,,
PRIDE.ZAM007A RH ZAM01.2011-2012,9.400320216247348,2513739191.52811,4003558304.494315,2243294818.919813,3014754174.0239677,84,,
PRIDE.ZAM008A RH ZAM01.2011-2012,9.434972063832166,2722526174.850181,6362895565.538182,2691629754.303505,2726410146.2996826,88,,
PRIDE.ZAM009A RH ZAM01.2011-2012,9.007787473444601,1018093051.6282603,2898882053.245146,1264785639.9506078,1040930981.7317327,84,,
PRIDE.ZAM010A RH ZAM00.2011-2012,8.761661855681709,577646113.4995078,1257272609.3846433,947850810.4715334,589634794.0791171,88,,
PRIDE.ZAM011A RH ZAM00.2011-2012,9.032247301577577,1077078362.9233024,2013299097.708246,1244238987.068925,1109870386.5811882,84,,
PRIDE.ZAM012A RH ZAM00.2011-2012,7.937813440129958,86658953.49452479,59416095.61247611,158076340.70547226,154218824.32785282,80,,
PRIDE.ZAM013A RH ZAM01.2011-2012,7.78625339793898,61129859.545649566,26276758.44780766,110542178.03771386,145500631.7708967,88,,
PRIDE.ZAM014A RH ZAM01.2011-2012,7.939321918610103,86960478.06350376,22022467.602995485,102821033.30943112,158512743.73387796,92,,
PRIDE.ZAM015A RH ZAM01.2011-2012,7.971323072406719,93610178.29120606,86111080.09916154,251573969.7717693,376755068.6231405,88,,
PRIDE.ZAM016A RH ZAM01.2011-2012,8.20853031393408,161633104.27431238,32134475.016302735,205426884.67044255,239540739.0729119,92,,
PRIDE.ZAM017A RH ZAM01.2011-2012,7.8781586833994695,75536817.52065755,35321797.489468865,150356558.23662156,285707746.7310441,84,,
PRIDE.ZAM018A RH ZAM01.2011-2012,8.005968852695196,101383867.1309374,33241294.903436836,374510090.2863528,298379844.3694945,84,,
PRIDE.ZAM01B RH ZAM03B.2011-2012,8.116291548198795,130704803.4023565,112419776.59548673,147236817.33655336,290801382.39889836,80,,
PRIDE.ZAM02B RH ZAM07B.2011-2012,9.093009872395106,1238824747.2113674,1061289418.4162616,213122101.95492545,4339845412.916092,69,,
PRIDE.ZAM03B RH ZAM01B.2011-2012,8.915933677276088,824012267.429022,958877668.175805,701148418.2638909,1037120753.7509422,80,,
PRIDE.ZAM04B RH ZAM05B.2011-2012,9.072491421614838,1181656971.6800768,1493575265.2172053,1020639995.0518588,1429718830.0045748,80,,
PRIDE.ZAM05B RH ZAM04B.2011-2012,9.066949143935862,1166672991.1700068,1922497324.942718,1403011536.4408479,,56,,
PRIDE.ZAM06B LH ZAM06B.2011-2012,8.639116937088135,435629154.3543348,576966570.0136579,465005673.9512026,762785217.3583475,65,,
PRIDE.ZAM07B RH ZAM09B.2011-2012,7.644573093119327,44113660.15434396,14220137.45624311,54996363.47853042,84710155.66604699,80,,
PRIDE.ZAM08B RH ZAM07B.2011-2012,7.665959218144143,46340340.24020989,9194513.928050706,37258289.34113167,57532629.49567613,52,,
PRIDE.ZAM09B RH ZAM07B.2011-2012,7.867424629272051,73692727.23430587,28213800.387969244,220024513.37385708,249680854.59718034,80,,
PRIDE.ZAM10B RH ZAM18B.2011-2012,7.423797027001962,26533651.884939462,7207286.02508875,764463.6855351127,76997251.05850221,65,,
PRIDE.ZAM12B RH ZAM13B.2011-2012,7.17491662753272,14959484.480121927,13162899.215304613,24426988.621361904,13777482.174924096,73,,
PRIDE.ZAM13B RH ZAM12B.2011-2012,7.083782225693594,12127805.565874472,11741132.795269221,13726978.503639515,7121301.148822628,73,,
PRIDE.ZAM14B RH ZAM15B.2011-2012,6.675043110945327,4731982.294189932,5542335.575232317,5822109.937751935,7323946.403911317,61,,
PRIDE.ZAM15B RH ZAM16B.2011-2012,7.052209760934976,11277420.154807778,3832487.575607533,22062405.74644382,35396871.44221044,65,,
PRIDE.ZAM16B RH ZAM15B.2011-2012,7.640334675384538,43685234.908489086,13665848.341153229,58724888.92449342,93753794.71241897,65,,
PRIDE.ZAM17B LH ZAM17B.2011-2012,7.278140059374747,18973177.049136672,5890490.242680643,32986603.35371716,67132300.91494884,73,,
PRIDE.ZAM18B RH ZAM10B.2011-2012,7.700596159045363,50187568.92323381,14868215.979247186,119455104.61985429,212395338.22678274,65,,
PRIDE.ZAM19B RH ZAM20B.2011-2012,7.783577576170854,60754377.612496436,14957604.323378177,79943584.0704303,165780459.77851412,84,,
PRIDE.ZAM20B RH ZAM19B.2011-2012,7.782203343771641,60562437.16048792,20618226.958712485,87337204.6442792,169107407.53271496,84,,
PRIDE.ZAM21B RH ZAM20B.2011-2012,7.927699342772116,84664109.10233985,17773303.687469345,102329671.9734746,119415851.94029206,56,,
PRIDE.ZAM22B LH ZAM22B.2011-2012,7.292644618473089,19617543.23732405,8046287.688739992,36495056.91677687,38388699.335123695,84,,
PRIDE.ZAM23B RH ZAM24B.2011-2012,7.391521066956872,24633213.27263179,10772969.41043975,38049457.075371,31536916.56686659,64,,
PRIDE.ZAM24B RH ZAM23B.2011-2012,7.534930762747914,34271314.52627672,18472516.35169327,72388513.27961847,41434668.02353514,64,,
PRIDE.ZAM25B RH ZAM27B.2011-2012,7.374201080719612,23670153.848763328,17815709.776531886,74106409.77996317,55972144.31066136,84,,
PRIDE.ZAM26B RH ZAM28B.2011-2012,7.429105407747413,26859962.85536601,23121437.850105472,83188948.19399622,66009909.80429537,84,,
PRIDE.ZAM27B RH ZAM25B.2011-2012,7.6596650906424895,45673583.859989196,20796252.973783568,78356282.91619977,70173505.87718576,84,,
PRIDE.ZAM28B RH ZAM26B.2011-2012,7.526104631454837,33581851.08430273,17610876.821996484,71041940.00408822,87036515.54328004,84,,
PRIDE.ZAM29B RH ZAM30B.2011-2012,7.58038986216034,38053084.20768368,11263558.317525685,49358538.26339966,104555715.67768946,80,,
PRIDE.ZAM30B RH ZAM29B.2011-2012,7.607444522824254,40499020.801118836,11525572.112784196,92310917.0684726,110076863.95808396,80,,
PRIDE.ZAM31B RH ZAM39B.2011-2012,7.746239828953555,55749352.6682472,16587176.953768317,75963186.60715117,162206566.97983906,80,,
PRIDE.ZAM32B RH ZAM33B.2011-2012,7.772503533085933,59224790.493004955,42197642.888489544,176155752.66484088,351135869.9681218,84,,
PRIDE.ZAM33B RH ZAM32B.2011-2012,7.485018881183881,30550539.30424912,22368296.6749633,98895262.03397651,227273247.32889175,84,,
PRIDE.ZAM34B RH ZAM40B.2011-2012,7.880157876474802,75885338.63257556,39414892.30226333,145691489.73596042,371556624.21823,76,,
PRIDE.ZAM35B RH ZAM38B.2011-2012,7.722365729759436,52767404.12867652,31573079.53265908,89944055.73093455,210711291.43874162,71,,
PRIDE.ZAM36B RH ZAM37B.2011-2012,7.692466539871051,49256839.20572609,68831530.01576157,97977760.78970776,70003396.19137871,80,,
PRIDE.ZAM37B RH ZAM36B.2011-2012,7.434978136520048,27225642.438747447,30458344.59443872,77532113.63605097,41378652.497194104,80,,
PRIDE.ZAM38B RH ZAM35B.2011-2012,-5.212499419476795,6.13056611624546e-06,3.7317643960982266e-06,5.725209599330744e-05,1.8779572168075825e-05,71,,
PRIDE.ZAM39B RH ZAM42B.2011-2012,7.496335233670338,31357052.53964463,31065943.22456069,78593200.81614965,31208994.233253036,84,,
PRIDE.ZAM40B RH ZAM34B.2011-2012,7.422834174699916,26474890.63144603,57750672.612300776,106639763.69764338,38168711.471142866,76,,
PRIDE.ZAM42B RH ZAM39B.2011-2012,7.323590716688578,21066418.944931183,84622699.95009328,55058057.99954123,15554210.946572505,84,,
PRIDE.ZAMC64L.2011-2012,6.028210449964429,1067113.0965072862,,2003124.3034018767,778063.9999166187,25,,
PRIDE.ZAMC65L1.2011-2012,6.974096938914281,9420998.59258395,,12137765.632275421,8672025.37015714,24,,
PRIDE.ZAMC65L2.2011-2012,8.246060493126633,176222149.01559058,,536941028.3704915,122711477.66686521,24,,
SAMTEX.CPV001.2006,6.986982912718811,9704717.833606683,3318977.5907931244,14275527.156867964,60533158.617597796,80,,
SAMTEX.CPV002.2006,7.231029204320546,17022729.746297427,3585245.4115265957,19630952.542969976,72798997.52183402,80,,
SAMTEX.CPV003.2006,7.207785113147946,16135599.774439827,4074686.966866234,13367176.772216415,58959562.87922071,80,,
SAMTEX.CPV004.2006,7.045605470554164,11107222.469507484,3664848.186779884,22746776.33147922,91302546.4281923,84,,
SAMTEX.CPV005.2006,7.367242904664927,23293937.43479651,6947540.93114998,28254756.90418631,134359517.61866227,84,,
SAMTEX.CPV006.2006,7.187134722073649,15386318.637907324,2516307.4533837056,12275188.599462545,71379314.44918233,80,,
SAMTEX.CPV007.2006,7.025073007688749,10594318.074924085,3757786.1560164467,15390438.465172153,62771808.42491354,86,,
SAMTEX.CPV008.2006,7.296178064931693,19777803.829513382,9710631.25464053,26694494.940198276,95334650.49348888,86,,
SAMTEX.CPV009.2006,7.374964633710025,23711806.03333846,11762647.475277236,42516265.459288165,110925715.64476445,80,,
SAMTEX.CPV010.2006,8.108279488404172,128315608.67555316,82766976.59331541,231414358.5857304,207755585.1967449,80,,
SAMTEX.CPV011.2006,8.76325184545587,579764802.0177188,1463425337.3111594,1075712871.054823,487403212.08987856,80,,
SAMTEX.CPV012.2006,8.86566613114869,733949419.2091907,1979050310.6679983,1626025963.4483197,774670700.3804277,80,,
SAMTEX.CPV013.2006,8.786735017899737,611976883.8673753,1489726693.202589,674839004.8267369,276325190.2301359,80,,
SAMTEX.CPV014.2006,8.252261492307401,178756355.7725579,481132760.6662405,378149086.612103,152310309.391944,80,,
SAMTEX.CPV015.2006,8.246785544915683,176516596.45819807,368410129.37756366,264823014.78545916,134062541.42157544,80,,
SAMTEX.CPV016.2006,8.62065768574193,417501159.2900306,1113251022.4667497,601524517.7320018,246951810.50209382,80,,
SAMTEX.CPV017.2006,7.325184654560868,21143878.501730636,40716416.16410253,10998241.043076333,3691440.325351273,80,,
SAMTEX.CPV018.2006,7.5651526321919675,36741140.403734945,71145104.8285334,40812820.71337363,39496982.23577069,80,,
SAMTEX.CPV019.2006,7.981664777108916,95866037.58242027,138265537.38616297,193524578.31687516,111596653.04443634,80,,
SAMTEX.CPV020.2006,8.146174786178921,140015071.39201543,114052098.6014695,247271585.56412074,211897465.4597034,80,,
SAMTEX.CPV021.2006,7.702277225717377,50382211.385712534,23439914.256725594,92697253.58838776,103176664.24599952,80,,
SAMTEX.CPV022.2006,7.321401904607036,20960512.854490716,4660213.708833473,35786127.18283313,40935115.56811073,80,,
SAMTEX.CPV023.2006,7.068926170999241,11719961.121369308,3257640.745672363,21567392.34137031,37268722.73938321,80,,
SAMTEX.CPV024.2006,7.482700486234146,30387885.84273286,11839878.525260461,39162912.88207874,46823805.432905614,80,,
SAMTEX.CPV025.2006,7.410989891353769,25762611.912025243,24816882.85637805,45760098.05843428,34352396.96348004,80,,
SAMTEX.CPV026.2006,7.995055051723371,98867841.28527509,49020596.38256212,156750275.27352336,243058995.03107256,80,,
SAMTEX.CPV027.2006,7.527864580984325,33718215.421432585,15818138.353294661,53972510.17312674,101673380.97773628,80,,
SAMTEX.CPV028.2006,7.142659065973573,13888619.054276332,7420558.780207372,17049742.706691757,34631275.963151135,80,,
SAMTEX.CPV029.2006,7.0583741866528715,11438634.592164015,9014044.288934505,8391578.623271447,21402923.255549364,80,,
SAMTEX.ELG001A.2008,7.864142145399553,73137842.58450218,107459277.6002871,6055960.44160852,4550918.414036501,88,,
SAMTEX.ELG002A.2008,7.753291717589915,56661976.232714295,27004499.600564394,53648.40788616707,36192.10491737418,100,,
SAMTEX.ELG003A.2008,7.885218499555398,76774765.66662587,80715070.79302362,43165666.37859651,626700.8683802842,88,,
SAMTEX.ELG004B.2008,8.339812482946087,218681720.93226537,110376397.65906078,94337.09335180478,53264.42860670092,100,,
SAMTEX.ELG005A.2008,7.55371905868682,35786486.25500252,11576110.390163694,9679934.430547174,644607.4988251504,84,,
