Site,Skew,Lat,Lon,Is1D,Slope_1_100s
SAMTEX.zim104.2005,0.073419558814052,-21.934338888888888,27.325,True,-0.4584165503881194
SAMTEX.zim108.2005,0.1636407123014605,-21.24545,27.506108333333337,True,-0.2115397289182052
SAMTEX.zim109.2005,0.1212676885092242,-21.04961666666667,27.383888888888887,True,-0.2729336889953785
SAMTEX.zim119.2005,0.1086564994512211,-19.884061111111112,26.139719444444445,True,0.7187842778331797
SAMTEX.zim120.2005,0.08920995622601,-19.68656111111111,26.043330555555556,True,0.7659929401869919
SAMTEX.zim122.2005,0.1827690409850467,-19.382672222222222,25.885555555555555,True,0.235883863276966
SAMTEX.zim125.2005,0.1787884544377561,-18.89545,25.624441666666662,True,-0.4770801897870526
SAMTEX.zim126.2005,0.1411689947358505,-18.728783333333332,25.60194166666667,True,-0.5798865512831327
SAMTEX.zim127.2005,0.1229501562772323,-18.558783333333334,25.618055555555557,True,-0.4870592532011303
SAMTEX.zim128.2005,0.1132391944761656,-18.41933888888889,25.524441666666664,True,-0.3803162800571699
SAMTEX.zim130.2005,0.1144831205972998,-18.085727777777777,25.295,True,-0.3112511129545911
