Site,File,Skew,Lat,Lon,Is1D
SAMTEX.rtz417.2005,SAMTEX.rtz417.2005.edi,0.07797923261341126,-23.630477777777777,20.926194444444445,True
SAMTEX.sso109.2005,SAMTEX.sso109.2005.edi,0.07835809693589839,-22.287219444444446,26.777219444444444,True
SAMTEX.san010.2008,SAMTEX.san010.2008.edi,0.07850013327317151,-21.846838888888886,23.990886111111113,True
SAMTEX.mak009.2006,SAMTEX.mak009.2006.edi,0.0785404569044738,-20.19856111111111,24.51113611111111,True
SAMTEX.dmb030.2006,SAMTEX.dmb030.2006.edi,0.07873511974036997,-23.453477777777778,19.110997222222224,True
SAMTEX.bot230.2005,SAMTEX.bot230.2005.edi,0.07898093310722816,-23.810727777777778,22.901666666666664,True
SAMTEX.oka003.2006,SAMTEX.oka003.2006.edi,0.08003040625198296,-20.182394444444444,22.463858333333334,True
SAMTEX.k2g010.2006,SAMTEX.k2g010.2006.edi,0.08045238424501577,-23.087699999999998,22.252416666666665,True
SAMTEX.RAK025A.2008,SAMTEX.RAK025A.2008.edi,0.08062139023045556,-17.833283333333334,18.940080555555557,True
SAMTEX.NEN021.2006,SAMTEX.NEN021.2006.edi,0.08227529654801355,-18.454533333333334,20.024774999999998,True
SAMTEX.bot413.2005,SAMTEX.bot413.2005.edi,0.08350837533950528,-23.35072777777778,25.863055555555558,True
SAMTEX.mof110.2005,SAMTEX.mof110.2005.edi,0.08376232161944101,-20.96795,24.363330555555557,True
SAMTEX.kal017.2008,SAMTEX.kal017.2008.edi,0.08380931554760533,-22.6447,24.75638888888889,True
SAMTEX.rtz420.2005,SAMTEX.rtz420.2005.edi,0.08382006836745187,-23.434644444444444,20.418972222222223,True
SAMTEX.RAK024A.2008,SAMTEX.RAK024A.2008.edi,0.08405069596395295,-17.834755555555553,18.76166388888889,True
SAMTEX.rtz403.2005,SAMTEX.rtz403.2005.edi,0.08600884558548849,-24.342219444444442,22.880830555555555,True
SAMTEX.mol102.2005,SAMTEX.mol102.2005.edi,0.08651169110484436,-24.247222222222224,25.276944444444442,True
SAMTEX.oka002.2006,SAMTEX.oka002.2006.edi,0.08757956842887224,-20.330783333333333,22.62063611111111,True
