# ModEM impedance responses for Created with MTMESH
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0.00
> -24.79278 22.41878
> 25 241
1.35642E+03  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXX  -1.37921E+00  -9.43809E-01   1.34838E-01
1.35642E+03  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXY   5.23975E-01   6.23796E-01   6.74192E-02
1.35642E+03  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYX  -1.76636E+00  -1.36410E+00   6.74192E-02
1.35642E+03  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYY   6.62719E-01   5.95648E-01   1.34838E-01
9.08595E+02  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXX  -1.69121E+00  -9.75580E-01   1.65912E-01
9.08595E+02  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXY   7.27080E-01   6.74594E-01   8.29559E-02
9.08595E+02  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYX  -2.32735E+00  -1.51196E+00   8.29559E-02
9.08595E+02  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYY   7.37222E-01   6.40187E-01   1.65912E-01
6.08624E+02  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXX  -2.03445E+00  -9.67791E-01   1.94433E-01
6.08624E+02  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXY   8.79221E-01   7.95492E-01   9.72165E-02
6.08624E+02  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYX  -2.69810E+00  -1.69886E+00   9.72165E-02
6.08624E+02  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYY   1.07863E+00   6.54301E-01   1.94433E-01
4.07689E+02  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXX  -2.38720E+00  -7.64653E-01   2.27484E-01
4.07689E+02  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXY   1.04977E+00   9.13375E-01   1.13742E-01
4.07689E+02  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYX  -3.29589E+00  -1.72271E+00   1.13742E-01
4.07689E+02  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYY   1.17874E+00   4.65494E-01   2.27484E-01
2.73090E+02  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXX  -2.74715E+00  -5.67454E-01   2.59792E-01
2.73090E+02  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXY   1.22746E+00   1.01286E+00   1.29896E-01
2.73090E+02  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYX  -3.88704E+00  -1.69633E+00   1.29896E-01
2.73090E+02  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYY   1.28719E+00   3.11822E-01   2.59792E-01
1.82930E+02  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXX  -2.95139E+00  -6.49900E-02   2.98167E-01
1.82930E+02  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXY   1.41152E+00   1.29286E+00   1.49084E-01
1.82930E+02  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYX  -4.44901E+00  -1.33368E+00   1.49084E-01
1.82930E+02  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYY   1.14367E+00   2.76328E-01   2.98167E-01
1.22536E+02  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXX  -2.82132E+00   4.43112E-01   3.41204E-01
1.22536E+02  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXY   1.84231E+00   1.57311E+00   1.70602E-01
1.22536E+02  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYX  -4.69463E+00  -1.02714E+00   1.70602E-01
1.22536E+02  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYY   1.20616E+00   3.52637E-01   3.41204E-01
8.20809E+01  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXX  -2.45843E+00   7.88869E-01   3.76521E-01
8.20809E+01  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXY   2.42010E+00   1.69371E+00   1.88260E-01
8.20809E+01  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYX  -4.73756E+00  -7.67601E-01   1.88260E-01
8.20809E+01  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZYY   1.39340E+00   2.59459E-01   3.76521E-01
5.49819E+01  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXX  -1.99760E+00   8.44280E-01   4.10388E-01
5.49819E+01  CPV005_imp_rev_revtip  -17.9235   19.9384    759326.895   -257148.680  1076.000  ZXY   3.07720E+00   1.61990E+00   2.05194E-01
