# ModEM impedance responses for ModEM impedance responses for Created with MTMESH                                                   
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error                             
>  Full_Impedance
>  exp(+i\omega t)
>  [mV/km]/[nT]
>     0.00
>  -24.793  22.419
>     25   241
1.106960E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -1.024110E+00   1.057216E+00   2.000000E+15
1.106960E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   4.433823E+00   1.884799E+00   2.000000E+15
1.106960E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -5.556169E+00  -7.566342E-01   2.000000E+15
1.106960E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   8.909860E-01  -3.271411E-01   2.000000E+15
7.414990E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -6.915400E-01   9.569183E-01   2.000000E+15
7.414990E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   4.877471E+00   1.853637E+00   2.000000E+15
7.414990E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -5.656593E+00  -8.553170E-01   2.000000E+15
7.414990E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   8.127487E-01  -4.229710E-01   2.000000E+15
4.966920E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -4.210994E-01   8.062958E-01   2.000000E+15
4.966920E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   5.231956E+00   1.875608E+00   2.000000E+15
4.966920E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -5.744354E+00  -1.030682E+00   2.000000E+15
4.966920E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   6.632847E-01  -5.257368E-01   2.000000E+15
3.327100E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -2.256844E-01   6.365161E-01   2.000000E+15
3.327100E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   5.519101E+00   2.016308E+00   2.000000E+15
3.327100E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -5.821320E+00  -1.335509E+00   2.000000E+15
3.327100E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   4.430174E-01  -5.760123E-01   2.000000E+15
2.228660E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -9.597934E-02   4.761069E-01   2.000000E+15
2.228660E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   5.765994E+00   2.338684E+00   2.000000E+15
2.228660E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -5.921916E+00  -1.833214E+00   2.000000E+15
2.228660E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   2.107287E-01  -5.263836E-01   2.000000E+15
1.492870E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -1.544241E-02   3.356385E-01   2.000000E+15
1.492870E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   6.007225E+00   2.923916E+00   2.000000E+15
1.492870E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -6.094936E+00  -2.578367E+00   2.000000E+15
1.492870E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   4.256094E-02  -3.998250E-01   2.000000E+15
1.000000E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX   2.607342E-02   2.177486E-01   2.000000E+15
1.000000E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   6.304932E+00   3.877832E+00   2.000000E+15
1.000000E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -6.386678E+00  -3.639222E+00   2.000000E+15
1.000000E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY  -4.074303E-02  -2.602466E-01   2.000000E+15
