# ModEM impedance responses for ModEM impedance responses for Created with MTMESH                                                   
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error                             
>  Full_Impedance
>  exp(+i\omega t)
>  [mV/km]/[nT]
>     0.00
>  -24.793  22.419
>     25   241
2.467030E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -1.720191E+00   8.983497E-01   2.000000E+15
2.467030E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   3.652898E+00   1.588067E+00   2.000000E+15
2.467030E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -5.070091E+00  -7.076728E-01   2.000000E+15
2.467030E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   1.437536E+00  -3.000788E-01   2.000000E+15
1.652550E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -1.411136E+00   9.186136E-01   2.000000E+15
1.652550E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   4.035523E+00   1.578418E+00   2.000000E+15
1.652550E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -5.188613E+00  -7.813107E-01   2.000000E+15
1.652550E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   1.296272E+00  -3.721184E-01   2.000000E+15
1.106960E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -1.122694E+00   8.833877E-01   2.000000E+15
1.106960E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   4.387297E+00   1.591934E+00   2.000000E+15
1.106960E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -5.346812E+00  -9.051874E-01   2.000000E+15
1.106960E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   1.175959E+00  -4.006983E-01   2.000000E+15
7.414990E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -8.662041E-01   8.131429E-01   2.000000E+15
7.414990E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   4.708430E+00   1.651161E+00   2.000000E+15
7.414990E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -5.552043E+00  -1.047850E+00   2.000000E+15
7.414990E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   1.086929E+00  -4.366429E-01   2.000000E+15
4.966920E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -6.446822E-01   7.183623E-01   2.000000E+15
4.966920E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   5.000604E+00   1.790077E+00   2.000000E+15
4.966920E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -5.760160E+00  -1.187747E+00   2.000000E+15
4.966920E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   9.907847E-01  -5.193046E-01   2.000000E+15
3.327100E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -4.681849E-01   6.080824E-01   2.000000E+15
3.327100E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   5.278534E+00   2.051649E+00   2.000000E+15
3.327100E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -5.894760E+00  -1.375844E+00   2.000000E+15
3.327100E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   8.245908E-01  -6.314771E-01   2.000000E+15
2.228660E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -3.379949E-01   5.076129E-01   2.000000E+15
2.228660E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   5.561578E+00   2.481135E+00   2.000000E+15
2.228660E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -5.931894E+00  -1.758303E+00   2.000000E+15
2.228660E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   5.714072E-01  -6.953833E-01   2.000000E+15
1.492870E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -2.290885E-01   4.285959E-01   2.000000E+15
1.492870E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   5.859932E+00   3.145821E+00   2.000000E+15
1.492870E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -5.960278E+00  -2.491148E+00   2.000000E+15
1.492870E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   2.958395E-01  -6.503152E-01   2.000000E+15
1.000000E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -1.257100E-01   3.516044E-01   2.000000E+15
1.000000E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   6.201370E+00   4.167103E+00   2.000000E+15
1.000000E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -6.117234E+00  -3.666086E+00   2.000000E+15
1.000000E+00          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   7.981541E-02  -5.141193E-01   2.000000E+15
2.024960E+03          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -1.080477E+00  -7.780012E-01   2.000000E+15
2.024960E+03          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   4.406717E-01   4.782310E-01   2.000000E+15
2.024960E+03          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -1.604227E+00  -1.259483E+00   2.000000E+15
2.024960E+03          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   4.827309E-01   4.246730E-01   2.000000E+15
9.085950E+02          CPV007_imp_r  -17.955   20.287  755832.726 -220976.550    1080.000     ZXX  -1.599466E+00  -7.831417E-01   2.000000E+15
9.085950E+02          CPV007_imp_r  -17.955   20.287  755832.726 -220976.550    1080.000     ZXY   6.698782E-01   5.825471E-01   2.000000E+15
9.085950E+02          CPV007_imp_r  -17.955   20.287  755832.726 -220976.550    1080.000     ZYX  -1.684025E+00  -1.023213E+00   2.000000E+15
9.085950E+02          CPV007_imp_r  -17.955   20.287  755832.726 -220976.550    1080.000     ZYY   5.599143E-01   3.480358E-01   2.000000E+15
6.086240E+02          CPV007_imp_r  -17.955   20.287  755832.726 -220976.550    1080.000     ZXX  -1.882004E+00  -7.128852E-01   2.000000E+15
6.086240E+02          CPV007_imp_r  -17.955   20.287  755832.726 -220976.550    1080.000     ZXY   8.176620E-01   6.650039E-01   2.000000E+15
6.086240E+02          CPV007_imp_r  -17.955   20.287  755832.726 -220976.550    1080.000     ZYX  -2.004786E+00  -1.049467E+00   2.000000E+15
6.086240E+02          CPV007_imp_r  -17.955   20.287  755832.726 -220976.550    1080.000     ZYY   6.658818E-01   3.465585E-01   2.000000E+15
4.076890E+02          CPV007_imp_r  -17.955   20.287  755832.726 -220976.550    1080.000     ZXX  -2.149604E+00  -5.520529E-01   2.000000E+15
4.076890E+02          CPV007_imp_r  -17.955   20.287  755832.726 -220976.550    1080.000     ZXY   9.853936E-01   7.588794E-01   2.000000E+15
4.076890E+02          CPV007_imp_r  -17.955   20.287  755832.726 -220976.550    1080.000     ZYX  -2.336889E+00  -1.014767E+00   2.000000E+15
4.076890E+02          CPV007_imp_r  -17.955   20.287  755832.726 -220976.550    1080.000     ZYY   7.679425E-01   3.310054E-01   2.000000E+15
2.730900E+02          CPV007_imp_r  -17.955   20.287  755832.726 -220976.550    1080.000     ZXX  -2.357467E+00  -3.015085E-01   2.000000E+15
2.730900E+02          CPV007_imp_r  -17.955   20.287  755832.726 -220976.550    1080.000     ZXY   1.178799E+00   8.678907E-01   2.000000E+15
2.730900E+02          CPV007_imp_r  -17.955   20.287  755832.726 -220976.550    1080.000     ZYX  -2.645735E+00  -9.222081E-01   2.000000E+15
2.730900E+02          CPV007_imp_r  -17.955   20.287  755832.726 -220976.550    1080.000     ZYY   8.608890E-01   3.051998E-01   2.000000E+15
1.829300E+02          CPV007_imp_r  -17.955   20.287  755832.726 -220976.550    1080.000     ZXX  -2.451815E+00   3.478354E-02   2.000000E+15
1.829300E+02          CPV007_imp_r  -17.955   20.287  755832.726 -220976.550    1080.000     ZXY   1.416204E+00   9.954854E-01   2.000000E+15
1.829300E+02          CPV007_imp_r  -17.955   20.287  755832.726 -220976.550    1080.000     ZYX  -2.891943E+00  -7.750372E-01   2.000000E+15
1.829300E+02          CPV007_imp_r  -17.955   20.287  755832.726 -220976.550    1080.000     ZYY   9.496667E-01   2.771349E-01   2.000000E+15
1.225360E+02          CPV007_imp_r  -17.955   20.287  755832.726 -220976.550    1080.000     ZXX  -2.401398E+00   4.079408E-01   2.000000E+15
1.225360E+02          CPV007_imp_r  -17.955   20.287  755832.726 -220976.550    1080.000     ZXY   1.717450E+00   1.121269E+00   2.000000E+15
